7,'ABODMJ','AMBHODA',0
7,'ABORBB','AMBHORA',0
7,'ABORNK','AMBOLI OCTROI NAKA',0
7,'ABPT','AMBET FATA',0
7,'ABQ','AMBA',0
7,'ABRIDOS','AMBERI SOUNDALE TITHA',0
7,'ABRISC','AMBERI SCHOOL',0
7,'ABROCOL','AMBRO COLLEGE',0
7,'ABRWJPR','AMBARWADI',0
7,'ABTAKP','AMBETHAN CHOWK',0
7,'ABTAMR','AMBET FATA',0
7,'ABTGN','ABITGAON',0
7,'ABTKODR','AMBETKHOL',0
7,'ABTKP','AMBET',0
7,'ABTMDR','AMBET',0
7,'ABVALI','AMBAVALI',0
7,'ABVDPJ','AMBEVADGAON',0
7,'ABVGAR','AMBAVNE',0
7,'ABVKDR','AMBAVE DHARAMSCHOOL',0
7,'ABWAEDB','AMBEWADEGAON',0
7,'ABWAIMR','AMBAWALI FATA',0
7,'ABWAIOO','AMBEWADI',0
7,'ABWDMDRD','AMBAWDE',0
7,'ABWDMR','AMBAWDE FATA',0
7,'AC','AIROLI CIRCLE',0
7,'ACH','AACHARA LINGDAAL',0
7,'ACHB','ACHAREKAR BAG',0
7,'ACHOLVT','ACHOLE',0
7,'ACLPR','ACHALPUR',0
7,'ACPN','ALVACHI PHANDI',0
7,'ACPR','ACHARAPAR',0
7,'ACR','ASHTA CROSS RD.',0
7,'ACRA','ACHARA',0
7,'ACTH','ACHARA TITA',0
7,'ACV','AJANTA CAVES',0
7,'ACWD','ACHIRNE WAD',0
7,'AD','ADGAON DEOLA',0
7,'ADAAPB','AUDHA NAGNATH',0
7,'ADAJAN','ADAJAN',0
7,'ADALMBA','ANDHALGAON',0
7,'ADAOHH','AEDGAON',0
7,'ADAON','ADHALGAON',0
7,'ADAP','ADILABAD',0
7,'ADAPPP','ANDHAPURI',0
7,'ADAPRYY','ARDHAPUR',0
7,'ADASNK(AADWADI ','LAST)',0
7,'ADAUR','AMADAPUR',0
7,'ADB','AMBADI',0
7,'ADBD','AMBADI BUDRUK',0
7,'ADBG','ASUD BAG',0
7,'ADBK','AHMEDNAGAR DIST. BORDER',0
7,'ADBSP','AMDABAD FATA',0
7,'ADCL','AHMEDNAGAR COLLEGE',0
7,'ADCW','AMBEDKAR CHOWK',0
7,'ADD','ADD',0
7,'ADDLI','ADAUDALI',0
7,'ADEFT','ADE FATA',0
7,'ADELI','ADELI',0
7,'ADEQ','ADE',0
7,'ADEQBKL','ADE',0
7,'ADESGR','ANDHERI',0
7,'ADF','ANELINE DY STUF',0
7,'ADFT','ADUR FATA',0
7,'ADGAON','ADGAON',0
7,'ADGN','ADGAON',0
7,'ADGNCJ','ADGAON',0
7,'ADGNN','ADGAON',0
7,'ADGNTND','ADGAON TANDA',0
7,'ADGP','ADGAON',0
7,'ADHIN','ADHARE HIGH SCHOOL IN',0
7,'ADHSC','ADELI HIGH SCHOOL',0
7,'ADHV','ADHIV',0
7,'ADIFT','ADI FATA',0
7,'ADIFTR','ADI FATA',0
7,'ADINA','ANDI NIMGAON',0
7,'ADIWD','ADIWASHI WADI',0
7,'ADKR','ADKUR',0
7,'ADL','ADUL',0
7,'ADLAAR','ADUL',0
7,'ADLSE','ADULSE',0
7,'ADM','ARYA DURGA MANDIR',0
7,'ADMMD','ADITYA MATA MANDIR',0
7,'ADND','AGARDANDA',0
7,'ADNE','ANDHERI EAST',0
7,'ADPJ','ARDA',0
7,'ADPS','ASALADE POST',0
7,'ADPUPP','AMDAPUR',0
7,'ADR','ADUR',0
7,'ADRAIRD','ADRAI',0
7,'ADRGAR','ANDIRI',0
7,'ADRGK','ANDUR FATA',0
7,'ADRKI','ADARKI',0
7,'ADRKK','AADOOR',0
7,'ADRLKDS','ANDURLE KHIND',0
7,'ADRSL','ADARSOOL',0
7,'ADSHRR','AMDOSHI FATA',0
7,'ADSN','ADUR SAHAN',0
7,'ADURFT','ADUR FATA',0
7,'ADUSC','ADAKHAL URDU SCHOOL',0
7,'ADVJTS','ADAVA ROAD',0
7,'ADVR','ADIVARE',0
7,'ADWD','ADWAD',0
7,'ADWG','AWGHADRAOSWANGI',0
7,'AEAAPU','ALEFATAPUNE FATA',0
7,'AEAOJP','ASEGAON',0
7,'AEAONN','ALEGAON',0
7,'AEARNG','AMBEDKAR NAGAR',0
7,'AEDEFT','APEDE FATA',0
7,'AEDRR','AJEWADI',0
7,'AEKMDR','AGERKOND',0
7,'AELKARJR','AMBELKAR TITHA',0
7,'AEMDR','ADE',0
7,'AERIDOS','AMBERI BRIDGE',0
7,'AEWADPNK','AMBEWADI',0
7,'AFPR','AFZALPUR',0
7,'AFS','AIR FORCE STN. OZAR',0
7,'AFSB','AIR FORCE STN. BORGAD',0
7,'AGAN','AGARNARAL FATA',0
7,'AGASGR','ANGVALI SONARWADI',0
7,'AGDDN','ALIBAG-MURUD DARSHAN',0
7,'AGDOR','A.G. HIGH SCHOOL',0
7,'AGH','ABLOLI GOVT. HOSPITAL',0
7,'AGHAR','AGHAR',0
7,'AGLCK','ASGOLI',0
7,'AGLGJP','ANGALGAON TANDA',0
7,'AGLGJPR','ANGALGAON',0
7,'AGLRAR','ANGALE GRAMPANCHAYAT',0
7,'AGM','AGARMATHA',0
7,'AGNGK','ASGAON',0
7,'AGNR','AGUSTI SCHOOL / BHAGAT SING NAGAR',0
7,'AGONJP','ADGAON',0
7,'AGONPP','ADGAON',0
7,'AGOON','AGROLIGAON',0
7,'AGOPN','ADGAON',0
7,'AGPD','AAGARPADA',0
7,'AGRAV','AGRAV',0
7,'AGRDA','AGARWADA',0
7,'AGRK','AGRE KOND',0
7,'AGRWRW','AAGARWADI',0
7,'AGTRCG','AGRICULTURE COLLEGE',0
7,'AGV','AGAVE',0
7,'AGVHSCH','AGAVE HIGH SCHOOL',0
7,'AGW','AJIVALI GAVADE WADI',0
7,'AGWD','AGWEWADI',0
7,'AHA','ASHTA X RD.',0
7,'AHAAS','ASHRAM SCHOOL',0
7,'AHABMOD','ASHTA',0
7,'AHABO','ASHTA FATA',0
7,'AHABP','ASHRAM SCHOOL',0
7,'AHAOLO','ASHTA LOHARA X RD.',0
7,'AHARHA','AHMAD NAGAR',0
7,'AHASIA','AHMAD NAGAR',0
7,'AHDRAR','AKHADA',0
7,'AHIMS','ASHTI',0
7,'AHIPJL','ASHTI',0
7,'AHIRR','AHIR',0
7,'AHKNN','ASHOK STAMBH',0
7,'AHMBD','AHMEDABAD',0
7,'AHMDPL','AHMEDNAGAR',0
7,'AHMEDNAGAR','AHMEDNAGAR',0
7,'AHMN','AHMEDNAGAR RLY. STN.',0
7,'AHNAI','ALHANWADI',0
7,'AHOKNG','ASHOK NAGAR',0
7,'AHR','AHERI',0
7,'AHRAMLS','ACHARA PAR',0
7,'AHRAP','AKHARWADI',0
7,'AHRCPR','ADHARE HOSPITAL',0
7,'AHRIFT','ANDHERI FATA',0
7,'AHRWD','AHIREWADI',0
7,'AHS','AJIVALI HIGH SCHOOL',0
7,'AHTKP','AVHAT',0
7,'AHVJP','AGHAV WADI',0
7,'AIAAAPA','ASIFABAD',0
7,'AIAHP','ABINAV VIDYALAYA CHOWK',0
7,'AIALKR','ALIGALI CROSS',0
7,'AIASPR','ADIWASI WADI',0
7,'AIASTITE','ADIVASI VASTI',0
7,'AIF','AVASHI FATA',0
7,'AIGEMJSG','ATIGRE',0
7,'AIIDD','ARIVI',0
7,'AIJS','ATIT',0
7,'AIKS','ATIT',0
7,'AILKAR','AIGALI CROSS',0
7,'AIMD','AVIR',0
7,'AINP','AINAPUR FATA',0
7,'AIPTAP','AMIRPETH',0
7,'AIROLI','AIROLI',0
7,'AIROLINAKA','AIROLI NAKA',0
7,'AIRSR','ALL INDIA RADIO STN.',0
7,'AITASAR','AJINTHA GAON',0
7,'AITEFT','ADISTE FATA',0
7,'AITEMR','ADISTE',0
7,'AITSAR','AJINTA T POINT',0
7,'AIWWS','AHIRWADI',0
7,'AJA','ASUD JOSHI ALI',0
7,'AJAALJRT','ANJANARI SHOP',0
7,'AJGASH','AAJEGAON',0
7,'AJGBNG','AJAGAONKAR BANGALA',0
7,'AJGI','AJGANI',0
7,'AJIRK','AMJAI VARVADE',0
7,'AJNGON','ANJANGAON',0
7,'AJNIDJAL','ANJANVIHIRE',0
7,'AJNILB(ARJUNI ','M) FATA',0
7,'AJNIMB','ARJUNI',0
7,'AJNKBGO','AAJGAONKAR BUNGLO',0
7,'AJNRK','ARJUNWADA FATA',0
7,'AJNT','AJANAT',0
7,'AJNTA','AJANTA',0
7,'AJR','AJARA',0
7,'AJRAFTA','AJRA FATA',0
7,'AJRIBG','ANJANARI BRIDGE',0
7,'AJUB','ANJANGAON UMBETI',0
7,'AJVL','AJIVALI',0
7,'AJVV','AMJAI VARAVADE',0
7,'AJWCK','ARJUNWADI',0
7,'AJWKK','ARJUNWADA',0
7,'AJWT','ABJE',0
7,'AKAA','JAMGAON',0
7,'AKAECNRT','AAKALE BRIDGE',0
7,'AKAL','AKALI',0
7,'AKALE','AKALE',0
7,'AKEHGUJ','ANKLESHWAR',0
7,'AKERI','AKERI',0
7,'AKESGUJ','ANKLESHWAR GIDC',0
7,'AKHAFT','ANKAHA FATA',0
7,'AKHL','AMBEKHOL',0
7,'AKHW','AKHATWADA',0
7,'AKIYNK','ANKAI RLY. GATE',0
7,'AKJ','AKLUJ',0
7,'AKKHNG','AKURDI KALBHOR NAGAR',0
7,'AKKSTN','AKKALKOT STAND',0
7,'AKKT','AKKALKOT',0
7,'AKKW','AKKALKUWA',0
7,'AKL','AKOLA',0
7,'AKLA','AKOLA',0
7,'AKLAK','AKKALKOT MANDIR',0
7,'AKLCBS','AKOLA',0
7,'AKLE','AKOLE',0
7,'AKLO','AKLOLI',0
7,'AKLPE','AKALPE',0
7,'AKMRFT','ANKALI MIRAJ FATA',0
7,'AKN','APTA KOND',0
7,'AKNR','AKNUR',0
7,'AKODOR','AMKHOL',0
7,'AKOTFTSBL','AKOT FATA',0
7,'AKRALE','AKRALE',0
7,'AKRDI','AKORDI',0
7,'AKRE','ARSIKERE',0
7,'AKSH','AKSHI STAMBHA',0
7,'AKSI','AKSHI',0
7,'AKT','AKOT',0
7,'AKTA','ALKUTI FATA',0
7,'AKURDI','AKURDI',0
7,'AKV','AJIVALI KOTHAR VADI',0
7,'AKW','ADGAON KOLIWADA',0
7,'AKWGK','ATKIRWADI',0
7,'ALAND','ALAND',0
7,'ALB','ALIBAG',0
7,'ALDC','ANWELDE DOCK',0
7,'ALDYERRD','ALANDI YERWADA X RD.',0
7,'ALERFT','AMALNER FATA',0
7,'ALFTO','AKOLE FATA',0
7,'ALGM','AMBOLGAD GRAMPANCHAYAT',0
7,'ALGN','ALEGAON',0
7,'ALGND','ALAGONDI',0
7,'ALGON','ALEGAON',0
7,'ALHK','AALTE',0
7,'ALKL','ALKA TALKIES',0
7,'ALKT','ALKUTI',0
7,'ALLI','ACHAMPALLI',0
7,'ALLND','ALLAND',0
7,'ALLR','ALLUR',0
7,'ALML','ALMEL',0
7,'ALND','ALANDI',0
7,'ALNGN','ALANGUN',0
7,'ALOMRS','ALFONSA',0
7,'ALOR','ALORE',0
7,'ALPL','ALLAPALLI',0
7,'ALPT','ALEPHATA',0
7,'ALPY','ARLI',0
7,'ALRCIR','ALORA',0
7,'ALUD','ALUD',0
7,'ALUR','ALUR',0
7,'ALWDI','ALWADI',0
7,'ALWND','ALWAND',0
7,'ALWR','ANKALESHWAR',0
7,'ALWSP','ALLOWN ENGG. CORPN.',0
7,'ALYAD','ALIYABAD',0
7,'ALYNI','ALYANI',0
7,'AMAN','AMBASAN',0
7,'AMANNG','AMAN NAGAR',0
7,'AMAVE','AMBADAVE',0
7,'AMB','AMBOLI',0
7,'AMBA','AMBA',0
7,'AMBAMB','AMBAD',0
7,'AMBAV','AMBAV',0
7,'AMBCNC','AMBAYE CHINCH',0
7,'AMBD','AMBED',0
7,'AMBDVIL','AMBAD VILLAGE',0
7,'AMBE','AMBEKARWADI',0
7,'AMBEDND','AMBE DINDORI',0
7,'AMBGN','AMBEGAON',0
7,'AMBGNP','AMBEGAON',0
7,'AMBJ','AMBET BRIDGE',0
7,'AMBKAAM','AMBIKA NAGAR',0
7,'AMBL','AMBAVALI',0
7,'AMBLI','AMBOLI',0
7,'AMBNT','AMBARNATH',0
7,'AMBRBD','AMBERI BRIDGE',0
7,'AMBT','AMBET',0
7,'AMBTN','AMBOLI',0
7,'AMBUQ','AMBU',0
7,'AMBW','AMBAWADI',0
7,'AMD','AMBAD',0
7,'AMDAS','AMDAS',0
7,'AMDASN','AMDA',0
7,'AMDL','ASHTA MOD',0
7,'AMDPR','AMDAPUR',0
7,'AMDPRAL','AHMEDPUR',0
7,'AMDSP','AHMADABAD GAON',0
7,'AMDWD','AAMDEWADI',0
7,'AMEG','AMBEGHAR',0
7,'AMEH','AMBEPANI PENDURKAR SHOP',0
7,'AMEKDS','AMBEGAON',0
7,'AMET','AMBET KHOL',0
7,'AMEW','AMBEWADI',0
7,'AMG','AMGAON',0
7,'AMGNEWBT','AMGAON NEW BT',0
7,'AMHRI','AMBHERI',0
7,'AMIV','AMBIVALI FATA',0
7,'AMJP','ALME',0
7,'AML','AMBHUL',0
7,'AMLAD','AMLAD',0
7,'AMLN','AMALNER',0
7,'AMN','AMALNER',0
7,'AMNE','AMANE',0
7,'AMOG','AMBOLGAD GAGANGIRI MATH',0
7,'AMOL','AMAKHOL',0
7,'AMPBK','ADMAPUR',0
7,'AMPR','AMBAPUR',0
7,'AMPRHK','ADMAPUR',0
7,'AMRAVATI','AMRAVATI',0
7,'AMRGH','AMARGATH',0
7,'AMRICC','ARMORI',0
7,'AMRIFT','ARMORI FATA',0
7,'AMRIMSN','AMRAI',0
7,'AMRKDS','AMARAPUR',0
7,'AMRLI','AMROLI',0
7,'AMRNGT','AMRUT NAGAR',0
7,'AMRPR','AMRAPUR',0
7,'AMRPRS','AMRAPUR',0
7,'AMRR','AMBERKARWADI',0
7,'AMRT','AMRITWADI',0
7,'AMRTH','AMBERI TITHA',0
7,'AMST','AMSHET',0
7,'AMT','AMRAVATI',0
7,'AMTHANA','AMTHANA',0
7,'AMTM','AMTEM',0
7,'AMTON','AMBITGAON',0
7,'AMULE','AMBRULE',0
7,'AMUR','AMBEPUR',0
7,'AMV','AMBAVANE',0
7,'ANARI','AINARI',0
7,'ANAWLS','ANKALKHOP',0
7,'ANCHGATE','ANCHLESHWAR GATE',0
7,'AND','ANDHERI',0
7,'ANDA','AUNDHA',0
7,'ANDE','ANDHERI RLY. STN.',0
7,'ANDH','AUNDH',0
7,'ANDHFTKS','AUNDH FATA',0
7,'ANDP','ANDHERI POST OFFICE',0
7,'ANDRA','ANDORA',0
7,'ANDRD','ANDRUD',0
7,'ANDRJ','ANADUR',0
7,'ANDRTT','ANDUR',0
7,'ANDV','ANANDVAHAL',0
7,'ANDY','ARNI STN.',0
7,'ANE','ANE',0
7,'ANED','ANEWADI',0
7,'ANEPA','ANE',0
7,'ANF','ADAVALI NARAKARWADI FATA',0
7,'ANGAR','ANGAR',0
7,'ANGK','ANGRE KOND',0
7,'ANGLI','ANGAVALI',0
7,'ANGON','ANEGAON',0
7,'ANGP','ANGAPUR FATA',0
7,'ANGPR','ANGAPUR',0
7,'ANGRMWD','AHMEDNAGAR MALIWADA',0
7,'ANGW','ANGANEWADI',0
7,'ANHAAH','AUNDHA NAGNATH',0
7,'ANHAAP','AUNDHA',0
7,'ANHAHH','AUNDHA NAGNATH',0
7,'ANHAHHN','AUNDHA RD',0
7,'ANHASH','AUNDHA',0
7,'ANHHP','AUNDH GAON',0
7,'ANHLI','ANDHALI',0
7,'ANHLIPSN','ANDHALI',0
7,'ANHRI','ANDHARI',0
7,'ANHSN','AUNDHEWADI',0
7,'ANJ','ANJARLE',0
7,'ANJE','ANAJE',0
7,'ANJGN','ANJANGAON SURJI',0
7,'ANJL','ANJANAL X RD.',0
7,'ANJNI','ANJANI',0
7,'ANJQ','ANJI',0
7,'ANJR','ANJANARI',0
7,'ANKBBSTDPT','ANIK BEST DEPOT',0
7,'ANKL','ANKOL',0
7,'ANL','ARNALA',0
7,'ANLA','ANALA',0
7,'ANLIBG','AYANVALI BRIDGE',0
7,'ANNF','ANGANEWADI FATA',0
7,'ANNG','AUNDA NAGNATH',0
7,'ANNT','AUNDHA NAGNATH',0
7,'ANPR','ANNAPUR',0
7,'ANPRG','AINAPUR',0
7,'ANPS','AMBITGAON POST',0
7,'ANRDM','ANER DAM',0
7,'ANRF','ANTRAVALI FATA',0
7,'ANRI','ANARI',0
7,'ANRK','AINI',0
7,'ANSB','ANDHERI SAT BUNGALOW',0
7,'ANSKCWD','ANUSKURA CHOWKEWADI',0
7,'ANSKDAM','ANUSKURA DAM',0
7,'ANSNG','ANSING',0
7,'ANSR','ANSURE',0
7,'ANTDK','ANTRI DESHMUKH',0
7,'ANTF','ANTORA FATA',0
7,'ANTL','ARUN TALKIES',0
7,'ANU','ANUSHAKTI NAGAR',0
7,'ANURA','ANUSKURA',0
7,'ANV','AINAVARE',0
7,'ANVS','ANDHERI VERSOVA',0
7,'ANWD','ANANDWADI',0
7,'ANWDI','ANWADI',0
7,'ANWPNS','ANAWALI',0
7,'AOAAEAR','AKOLA',0
7,'AOACPR','AROGAY MANDIR',0
7,'AOADFT','AMBOLGAD FATA',0
7,'AOAFTJP','ASOLA FATA',0
7,'AOAJP','ASOLA',0
7,'AOAP','AP BORDER',0
7,'AOAPPR','ASOLA',0
7,'AODKDR','ASOND',0
7,'AODMN','AZONDA',0
7,'AOESS','AKOLE',0
7,'AOEWKDS','ADOSEWADI FATA',0
7,'AOFNN','AGRI. OFFICE',0
7,'AOIJPR','AKOLI',0
7,'AOIRN','AROLI',0
7,'AOLWSAO','AKOLA',0
7,'AON','ASTAMI OCTROI NAKA',0
7,'AONCIBL','AMONA',0
7,'AOPS','ALORA',0
7,'AOYAMD','AROGYA MANDIR',0
7,'AOYSGR','AROGYA KENDRA',0
7,'APB','A P BORDER',0
7,'APLE','APATALE',0
7,'APNABZR','APANA BAZAR',0
7,'APNI','AMBADICHE PANI',0
7,'APR','AHMADPUR',0
7,'APTAFT','APTA FATA',0
7,'APTAG','APATA',0
7,'APTE','APTE',0
7,'APTI','APATI',0
7,'APTID','APATI',0
7,'APTIT','APTI',0
7,'ARAA','ARAVALI',0
7,'ARAGMSN','ARAG',0
7,'ARAI','ARAI',0
7,'ARALI','ARALI',0
7,'ARAP','ARMOORI',0
7,'ARATHI','ARATHI',0
7,'ARAV','arav',0
7,'ARAW','ARAWADE',0
7,'ARAWVUSH','AGRALWADI',0
7,'ARBD','AVASARI BUDRUK',0
7,'ARBH','ASORE BRAHMANWADI',0
7,'ARBZ','AKERI BAZAR',0
7,'ARCUPTS','AGRICULTURAL SEED FARM',0
7,'ARD','ARONDA',0
7,'ARDAG','ARDA',0
7,'ARDECIR','ASURDE NO.2',0
7,'ARDKARA','AURAD',0
7,'ARDL','ARDAL',0
7,'ARDP','ARDHAPUR',0
7,'ARDRNR','AGRADI',0
7,'ARDSNL','AURADSHAHAJANI',0
7,'AREBD','ARE BUDRUK',0
7,'AREFT','ARE FATA',0
7,'ARFSWS','AJRA FATA',0
7,'ARJEST','AMBARJE',0
7,'ARKFTPP','AKRUKHA FATA',0
7,'ARKRI','ARKERI',0
7,'ARLE','ARALE',0
7,'ARLEPKL','ARALE',0
7,'ARLIMUM','AIROLI FATA',0
7,'ARLISECT','AIROLI SECTOR 5',0
7,'ARLL','AGRI SCHOOL',0
7,'ARMBAPU','ASARAM BAPU ASHRAM',0
7,'ARMH','AMAR MAHAL',0
7,'ARMRI','ARMORI',0
7,'ARMSL','ARMISCHOOL',0
7,'ARMUR','ARMUR',0
7,'ARNDGS','ASRONDI',0
7,'ARNDI','ARJUNWADI',0
7,'ARNDLEJ','AERANDOL',0
7,'ARNG','ARANGAON',0
7,'ARNGBAA','AURANGABAD X RD.',0
7,'ARNGPR','AURANGPURA',0
7,'ARNI','ARNI',0
7,'ARNIDY','ARNI',0
7,'ARP','ANJARLE PHC',0
7,'ARPK','ANDHAR PAKHADI',0
7,'ARPT','ARVI FATA',0
7,'ARSL','ACHIRNE SCHOOL',0
7,'ARSPML','ARVIND SPINNING MILL',0
7,'ART','AKERI TITA',0
7,'ARTG','ATRI',0
7,'ARTLJR','AMRITSRUSHATI VASAHAT',0
7,'ARTNK','AIROLI TOLL NAKA',0
7,'ARVI','ARVI',0
7,'ARVIMN','ARVI',0
7,'ARVINN','ARVI',0
7,'ARVSCH','ARAVALI SCHOOL',0
7,'ARWD','AHIRE WADI',0
7,'ARWDI','AREWADI',0
7,'ARWK','ANJARLE WAKADA',0
7,'ARWNGVL','ARWAN GAVALWADI',0
7,'ARWNVLG','ARWAN VILLAGE',0
7,'ARWRPT','ARE WARE POINT',0
7,'ARYA','ATALYEPARYA',0
7,'ASAA','KADA FACTORY',0
7,'ASAP','ASIFABAD FATA',0
7,'ASDGP','ASTHAVINAYAK GANPATI DARSHAN',0
7,'ASDKAR','ASNODA',0
7,'ASDN','AWASHI DISPENSARY',0
7,'ASETGN','AMSHET GAON',0
7,'ASETMR','AMSHET',0
7,'ASFT','AWASHI FATA',0
7,'ASGN','ASEGAON',0
7,'ASHDA','ASKHEDA',0
7,'ASHPS','ASHTI',0
7,'ASHSC','ASURDE HIGH SCHOOL',0
7,'ASHT','AMBASSDOR HOTEL',0
7,'ASHTI','ASHTI',0
7,'ASHTIC','ASHTI',0
7,'ASHV','ASHIV',0
7,'ASHWARTR','AKASHWANI BROADCASTING CENTRE',0
7,'ASHWLS','ASTHA NAKA',0
7,'ASLD','ASALADE',0
7,'ASLI','ASOLI',0
7,'ASLP','ASALPA',0
7,'ASNE','ASANE',0
7,'ASNGKH','ANSINGH',0
7,'ASNGN','ASANGAON',0
7,'ASNGWW','ANSINGH',0
7,'ASNPI','ASANPOI',0
7,'ASOD','ASOND',0
7,'ASODI','ASRONDI',0
7,'ASON','ASEGAON',0
7,'ASORE','ASORE',0
7,'ASPURKER','ANUSPURE HIGH SCHOOL',0
7,'ASRD','ASURDE',0
7,'ASRDP','ASURDE',0
7,'ASRIKH','AVSARI KHURD',0
7,'ASRRI','ASARBARI',0
7,'ASTA','ASHTA',0
7,'ASTAL','AUSA TPOINT',0
7,'ASTAXRDU','ASHTA X RD',0
7,'ASTHI','ASTHI',0
7,'ASTI','ASHTI',0
7,'ASTMOD','ASTHAMOD',0
7,'ASTN','ASTAN',0
7,'ASTSN','AASHTA FATA',0
7,'ASTVNYKDRS','ASHTAVINAYAK DARSHAN',0
7,'ASTWRD','ASHTI',0
7,'ASUDBG','ASUD BRIDGE',0
7,'ASW','AJIVALI SONAR WADI',0
7,'ASXROOM','ASHTA X RD.',0
7,'ATAJLJL','ANTARWALA',0
7,'ATASGR','ANTRAVALI GIRAN',0
7,'ATASLSL','ASTA',0
7,'ATBD','AMBET BRIDGE',0
7,'ATBP','APTI',0
7,'ATBW','AMSHET BHUIWADA',0
7,'ATCN','APATA CHINCHWADI',0
7,'ATDPK','AITWADE KHURD',0
7,'ATDSS','AITWADE BUDRUK',0
7,'ATENCLMM','ATOMIC ENERGY COLONY',0
7,'ATGOAAR','ASTAGAON',0
7,'ATHANI','ATHANI',0
7,'ATHR','ABITGHAR',0
7,'ATHVNK','ASHTHAVINAYAK',0
7,'ATIBKER','ASHTI BUNDER',0
7,'ATIPS','ASTHI',0
7,'ATIT','ATIT',0
7,'ATLDOR','ANTULEWADI',0
7,'ATLL','ASTA X RD',0
