trip_id,arrival_time,departure_time,stop_id,stop_sequence
47,08:21:00,08:21:00,154,33
47,08:22:00,08:22:00,163,34
47,08:22:00,08:22:00,161,35
47,08:23:00,08:23:00,156,36
47,08:26:00,08:26:00,158,37
47,08:28:00,08:28:00,160,38
49,07:35:00,07:35:00,1,1
49,07:41:00,07:41:00,107,2
49,07:42:00,07:42:00,1383,3
49,07:47:00,07:47:00,110,4
49,07:49:00,07:49:00,112,5
49,07:50:00,07:50:00,113,6
49,07:51:00,07:51:00,114,7
49,07:51:00,07:51:00,116,8
49,07:52:00,07:52:00,119,9
49,07:55:00,07:55:00,121,10
49,07:56:00,07:56:00,123,11
49,07:57:00,07:57:00,125,12
49,07:59:00,07:59:00,127,13
49,08:00:00,08:00:00,129,14
49,08:11:00,08:11:00,169,15
49,08:12:00,08:12:00,131,16
49,08:14:00,08:14:00,133,17
49,08:15:00,08:15:00,134,18
49,08:16:00,08:16:00,136,19
49,08:17:00,08:17:00,172,20
49,08:18:00,08:18:00,170,21
49,08:18:00,08:18:00,1393,22
49,08:21:00,08:21:00,1390,23
49,08:22:00,08:22:00,138,24
49,08:23:00,08:23:00,140,25
49,08:26:00,08:26:00,142,26
49,08:26:00,08:26:00,144,27
49,08:27:00,08:27:00,165,28
49,08:29:00,08:29:00,146,29
49,08:30:00,08:30:00,148,30
49,08:30:00,08:30:00,151,31
49,08:30:00,08:30:00,152,32
49,08:31:00,08:31:00,154,33
49,08:32:00,08:32:00,163,34
49,08:32:00,08:32:00,161,35
49,08:33:00,08:33:00,156,36
49,08:36:00,08:36:00,158,37
49,08:38:00,08:38:00,160,38
50,08:45:00,08:45:00,159,1
50,08:47:00,08:47:00,157,2
50,08:50:00,08:50:00,155,3
50,08:51:00,08:51:00,162,4
50,08:51:00,08:51:00,164,5
50,08:52:00,08:52:00,153,6
50,08:53:00,08:53:00,152,7
50,08:53:00,08:53:00,150,8
50,08:53:00,08:53:00,149,9
50,08:54:00,08:54:00,147,10
50,08:56:00,08:56:00,166,11
50,08:57:00,08:57:00,145,12
50,08:57:00,08:57:00,143,13
50,09:00:00,09:00:00,141,14
50,09:01:00,09:01:00,139,15
50,09:02:00,09:02:00,1391,16
50,09:05:00,09:05:00,1392,17
50,09:05:00,09:05:00,171,18
50,09:06:00,09:06:00,173,19
50,09:07:00,09:07:00,137,20
50,09:08:00,09:08:00,135,21
50,09:09:00,09:09:00,132,22
50,09:11:00,09:11:00,130,23
50,09:12:00,09:12:00,168,24
50,09:23:00,09:23:00,128,25
50,09:24:00,09:24:00,126,26
50,09:26:00,09:26:00,124,27
50,09:27:00,09:27:00,122,28
50,09:28:00,09:28:00,120,29
50,09:31:00,09:31:00,118,30
50,09:32:00,09:32:00,117,31
50,09:32:00,09:32:00,115,32
50,09:34:00,09:34:00,113,33
50,09:34:00,09:34:00,111,34
50,09:36:00,09:36:00,109,35
50,09:38:00,09:38:00,1384,36
50,09:39:00,09:39:00,108,37
50,09:44:00,09:44:00,1,38
53,07:55:00,07:55:00,1,1
53,08:01:00,08:01:00,107,2
53,08:02:00,08:02:00,1383,3
53,08:07:00,08:07:00,110,4
53,08:09:00,08:09:00,112,5
53,08:10:00,08:10:00,113,6
53,08:11:00,08:11:00,114,7
53,08:11:00,08:11:00,116,8
53,08:12:00,08:12:00,119,9
53,08:15:00,08:15:00,121,10
53,08:16:00,08:16:00,123,11
53,08:17:00,08:17:00,125,12
53,08:19:00,08:19:00,127,13
53,08:20:00,08:20:00,129,14
53,08:31:00,08:31:00,169,15
53,08:32:00,08:32:00,131,16
53,08:34:00,08:34:00,133,17
53,08:35:00,08:35:00,134,18
53,08:36:00,08:36:00,136,19
53,08:37:00,08:37:00,172,20
53,08:38:00,08:38:00,170,21
53,08:38:00,08:38:00,1393,22
53,08:41:00,08:41:00,1390,23
53,08:42:00,08:42:00,138,24
53,08:43:00,08:43:00,140,25
53,08:46:00,08:46:00,142,26
53,08:46:00,08:46:00,144,27
53,08:47:00,08:47:00,165,28
53,08:49:00,08:49:00,146,29
53,08:50:00,08:50:00,148,30
53,08:50:00,08:50:00,151,31
53,08:50:00,08:50:00,152,32
53,08:51:00,08:51:00,154,33
53,08:52:00,08:52:00,163,34
53,08:52:00,08:52:00,161,35
53,08:53:00,08:53:00,156,36
53,08:56:00,08:56:00,158,37
53,08:58:00,08:58:00,160,38
55,08:55:00,08:55:00,159,1
55,08:57:00,08:57:00,157,2
55,09:00:00,09:00:00,155,3
55,09:01:00,09:01:00,162,4
55,09:01:00,09:01:00,164,5
55,09:02:00,09:02:00,153,6
55,09:03:00,09:03:00,152,7
55,09:03:00,09:03:00,150,8
55,09:03:00,09:03:00,149,9
55,09:04:00,09:04:00,147,10
55,09:06:00,09:06:00,166,11
55,09:07:00,09:07:00,145,12
55,09:07:00,09:07:00,143,13
55,09:10:00,09:10:00,141,14
55,09:11:00,09:11:00,139,15
55,09:12:00,09:12:00,1391,16
55,09:15:00,09:15:00,1392,17
55,09:15:00,09:15:00,171,18
55,09:16:00,09:16:00,173,19
55,09:17:00,09:17:00,137,20
55,09:18:00,09:18:00,135,21
55,09:19:00,09:19:00,132,22
55,09:21:00,09:21:00,130,23
55,09:22:00,09:22:00,168,24
55,09:33:00,09:33:00,128,25
55,09:34:00,09:34:00,126,26
55,09:36:00,09:36:00,124,27
55,09:37:00,09:37:00,122,28
55,09:38:00,09:38:00,120,29
55,09:41:00,09:41:00,118,30
55,09:42:00,09:42:00,117,31
55,09:42:00,09:42:00,115,32
55,09:44:00,09:44:00,113,33
55,09:44:00,09:44:00,111,34
55,09:46:00,09:46:00,109,35
55,09:48:00,09:48:00,1384,36
55,09:49:00,09:49:00,108,37
55,09:54:00,09:54:00,1,38
61,09:15:00,09:15:00,159,1
61,09:17:00,09:17:00,157,2
61,09:20:00,09:20:00,155,3
61,09:21:00,09:21:00,162,4
61,09:21:00,09:21:00,164,5
61,09:22:00,09:22:00,153,6
61,09:23:00,09:23:00,152,7
61,09:23:00,09:23:00,150,8
61,09:23:00,09:23:00,149,9
61,09:24:00,09:24:00,147,10
61,09:26:00,09:26:00,166,11
61,09:27:00,09:27:00,145,12
61,09:27:00,09:27:00,143,13
61,09:30:00,09:30:00,141,14
61,09:31:00,09:31:00,139,15
61,09:32:00,09:32:00,1391,16
61,09:35:00,09:35:00,1392,17
61,09:35:00,09:35:00,171,18
61,09:36:00,09:36:00,173,19
61,09:37:00,09:37:00,137,20
61,09:38:00,09:38:00,135,21
61,09:39:00,09:39:00,132,22
61,09:41:00,09:41:00,130,23
61,09:42:00,09:42:00,168,24
61,09:53:00,09:53:00,128,25
61,09:54:00,09:54:00,126,26
61,09:56:00,09:56:00,124,27
61,09:57:00,09:57:00,122,28
61,09:58:00,09:58:00,120,29
61,10:01:00,10:01:00,118,30
61,10:02:00,10:02:00,117,31
61,10:02:00,10:02:00,115,32
61,10:04:00,10:04:00,113,33
61,10:04:00,10:04:00,111,34
61,10:06:00,10:06:00,109,35
61,10:08:00,10:08:00,1384,36
61,10:09:00,10:09:00,108,37
61,10:14:00,10:14:00,1,38
