stop_id,stop_name,stop_lat,stop_lon,location_type
1547,"Kaloji Wines",15.670022964477539,73.837471008300780,0
1548,"Kaloji Wines",15.669935226440430,73.837348937988280,0
1549,"Dhargal High School",15.673685073852539,73.836883544921880,0
1550,"Dhargal High School",15.673509597778320,73.837028503417970,0
1551,"Pedne Bazaar",15.717719755000000,73.797323942200000,0
1552,"Pedne Bazaar",15.717735176500000,73.797672271700000,0
1553,"Harambol Tisk",15.688655853271484,73.712409973144530,0
1554,"Railway Foot Overbridge",15.269659042358398,73.958808898925780,0
1555,"Vainguinim",15.567577362060547,73.908912658691400,0
1556,"Tulshimal",15.569396972656250,74.009979248046880,0
1557,"Tulshimal",15.569342613220215,74.010025024414060,0
1558,"Sai Service",15.513751983642578,73.835250854492190,0
1559,"Sai Service",15.513661384582520,73.835517883300780,0
1560,"Banastari Bazaar",15.492124557495117,73.957015991210940,0
1561,"Banastari Bazaar",15.491893768310547,73.957038879394530,0
1562,"Gavthan",15.546802520751953,74.014945983886720,0
1563,"Gavthan",15.546693833200000,74.014997124700000,0
1564,"Chodna Ferry",15.505453109741211,73.864212036132810,0
1565,"Ribander Copel",15.504727363586426,73.867568969726560,0
1567,"Veling Cross",15.440580368041992,73.974960327148440,0
1568,"Veling Cross",15.440580368041992,73.974899291992190,0
1569,"Old Bus Stand Ponda",15.400252342224121,74.003822326660160,0
1575,"Ribander Church",15.505494117736816,73.865974426269530,0
1576,"Colva Circle",15.283776283264160,73.957283020019530,0
1577,"Curti-Savitri Hall",15.407471656799316,74.009155273437500,0
1578,"Curti-Savitri Hall",15.407425880432129,74.009506225585940,0
1579,"Apewal",15.437150001525879,74.008613586425780,0
1580,"Karmane",15.454078674316406,74.004684448242190,0
1581,"Arle",15.457314491271973,74.000770568847660,0
1582,"Keri, Ponda",15.463992118800000,73.995384216300000,0
1583,"Keri,Vijaydurga",15.466403859600000,73.995465040200000,0
1584,"Margoa Holy Spirit Church & School",15.281124938200000,73.959660530100000,0
1586,"Ashwem Beach",15.648866653442383,73.717048645019530,0
1588,"Vaigantad",15.752978324890137,74.054763793945310,0
1589,"Tillari",15.760863304138184,74.068313598632810,0
1590,"Ghotgewadi",15.763940811157227,74.049491882324220,0
1591,"Morle",15.780509948730469,74.040451049804690,0
1592,"Ker",15.788805007934570,74.023612976074220,0
1593,"Codal",15.594396591186523,74.206657409667970,0
1594,"Mauxi",15.542866706848145,74.118965148925780,0
1595,"Dabem",15.545482635498047,74.116661071777340,0
1596,"Cudcem",15.532821655273438,74.165161132812500,0
1597,"Altinho",15.487365722656250,73.826042175292970,0
1599,"Mapusa Tar",15.587620735168457,73.820037841796880,0
1600,"Koparde",15.567128181457520,74.135993957519530,0
1601,"Naneli",15.582679748535156,74.135543823242190,0
1602,"Pali",15.593591690063477,74.137641906738280,0
1603,"Savarshe",15.502720984700000,74.135558128400000,0
1604,"Khadki",15.503432289900000,74.139932036400000,0
1605,"Bhironda",15.488244056701660,74.133491516113280,0
1606,"Sakhali Hospital",15.557534217834473,74.015663146972660,0
1607,"Sakhali Hospital",15.557658195495605,74.015647888183600,0
1608,"Panjim Post Office",15.499957084655762,73.832817077636720,0
1609,"Nanus Cross",15.526961326599121,74.128486633300780,0
1610,"Nanus Cross",15.526757240295410,74.128425598144530,0
1611,"Dhuler",15.601946830749512,73.815589904785160,0
1612,"Dhuler",15.602035522460938,73.815628051757810,0
1614,"Police out post Patradevii",15.789104461669922,73.863433837890620,0
1615,"Police out post Patradevii",15.788965225219727,73.863662719726560,0
1616,"Xetrafal",15.866362571716309,73.838478088378900,0
1617,"Xetrafal",15.866360664367676,73.838569641113280,0
1618,"Kudvache Temb",15.832912445068360,73.848617553710940,0
1619,"Kudvache Temb",15.832871437072754,73.848716735839840,0
1620,"Insuli Factory",15.839881896972656,73.845863342285160,0
1621,"Insuli Factory",15.839866638183594,73.845954895019530,0
1622,"Konwada",15.863398551940918,73.838668823242190,0
1623,"Konwada",15.863442420959473,73.838470458984380,0
1624,"Wadakade",15.876922607421875,73.833572387695310,0
1625,"Wadakade",15.876865386962890,73.833663940429690,0
1626,"Gardi",15.892515182495117,73.824218750000000,0
1627,"Gardi",15.892499923706055,73.824333190917970,0
1628,"I.T.I./Police Station",15.896175384521484,73.823120117187500,0
1629,"I.T.I./Police Station",15.896175384521484,73.823242187500000,0
1630,"Talyar",15.902358055114746,73.822692871093750,0
1631,"Talyar",15.902404785156250,73.822624206542970,0
1632,"Sawantwadi Court",15.908013343811035,73.822570800781250,0
1633,"Haldanwadi",15.583945274353027,73.896415710449220,0
1634,"Haldanwadi",15.583896636962890,73.896522521972660,0
1635,"Sinquirem",15.583511352539062,73.896949768066400,0
1636,"Birla",15.376447677612305,73.881286621093750,0
1637,"Birla",15.376431465148926,73.881469726562500,0
1638,"Keri Toll Naka",15.613443374633789,74.074371337890620,0
1639,"Keri Toll Naka",15.613370895385742,74.074493408203120,0
1640,"Anjune Dam",15.615915298461914,74.088592529296880,0
1641,"Anjune Dam",15.615824699401855,74.088615417480470,0
1642,"Chauki",15.680505752563477,74.176506042480470,0
1643,"Chauki",15.680430412292480,74.176651000976560,0
1644,"Pinguli Titha",15.976110458374023,73.704963684082030,0
1645,"Pinguli Titha",15.977059364318848,73.706649780273440,0
1646,"Kankawali",16.257587432861328,73.709106445312500,0
1647,"Vijaydurg",16.551168441772460,73.338722229003900,0
1648,"Thane",15.598524093627930,74.138381958007810,0
1649,"Charavne Titha",15.615142333000000,74.140598416300000,0
1650,"Charavne Titha",15.615230461000000,74.140726923900000,0
1651,"Thane",15.598475456237793,74.138626098632810,0
1652,"Hedode Titha",15.570417404174805,74.135604858398440,0
1653,"Hedode Titha",15.570411682128906,74.135711669921880,0
1654,"Bambar Cross",15.579506874084473,74.195816040039060,0
1655,"Bambar Cross",15.579455375671387,74.195915222167970,0
1656,"Pilgaon",15.552645683288574,73.950500488281250,0
1657,"Pilgaon",15.552555084228516,73.950584411621100,0
1658,"Barazanwada",15.577874183654785,73.950256347656250,0
1659,"Barazanwada",15.578101703200000,73.950258731800000,0
1660,"Katarwada",15.571016549100000,73.953669071200000,0
1661,"Katarwada",15.571024577700000,73.953773379300000,0
1662,"Sarmanus Titha",15.566308975219727,73.957038879394530,0
1665,"Mapusa Taar",15.587195396423340,73.820503234863280,0
1666,"Mapusa Taar",15.587089538574219,73.820480346679690,0
1667,"Saw Mill",15.589324951171875,73.825363159179690,0
1668,"Saw Mill",15.589177131652832,73.825454711914060,0
1671,"Green Park",15.574520111083984,73.807266235351560,0
1672,"Green Park",15.574383735656738,73.807334899902340,0
1673,"Moira Bridge",15.595615386962890,73.832328796386720,0
1674,"Moira Bridge",15.595529556274414,73.832382202148440,0
1675,"Aldona Talyaar",15.590493202209473,73.863166809082030,0
