stop_id,stop_name,stop_lat,stop_lon,location_type
1444,"Madkai Ferry Terminal",15.420506477355957,73.926383972167970,0
1445,"Cortalim Ferry Terminal",15.408455848693848,73.908195495605470,0
1446,"Panaji Ferry Terminal",15.501609802246094,73.825592041015620,0
1447,"Betim Ferry Terminal",15.505780220031738,73.825508117675780,0
1462,"St. Pedro Ferry Terminal",15.500572204589844,73.877670288085940,0
1463,"Diwar Ferry Terminal",15.505140304565430,73.878654479980470,0
1464,"Naroa Ferry Terminal",15.540730476379395,73.923126220703120,0
1465,"Diwar Ferry Terminal",15.539141654968262,73.923194885253900,0
1466,"Volvoi Ferry Terminal",15.496214866638184,74.016677856445310,0
1467,"Maina Ferry Terminal",15.499793052673340,74.009162902832030,0
1468,"Pomburpa Ferry Terminal",15.558571815490723,73.868385314941400,0
1469,"Chorao Ferry Terminal",15.558097839355469,73.869873046875000,0
1470,"Shiroda Ferry Terminal",15.311857223510742,74.012123107910160,0
1471,"Raia Ferry Terminal",15.309120178222656,74.011062622070310,0
1683,"Raibandar Ferry Terminal",15.505890846252441,73.865623474121100,0
1684,"Chorao Ferry Terminal",15.513080596923828,73.870727539062500,0
1685,"Querim Ferry Terminal",15.719059944152832,73.692825317382810,0
1686,"Tiracol Ferry Terminal",15.721694946289062,73.695594787597660,0
1687,"Tonca Ferry Terminal",15.535150527954102,73.957710266113280,0
1688,"Sarmanas Ferry Terminal",15.544361114501953,73.960342407226560,0
1689,"Cumbharjua Ferry Terminal",15.513952255249023,73.944824218750000,0
1690,"Gaundalim Ferry Terminal",15.514034271240234,73.944145202636720,0
1691,"Camurlim Ferry Terminal",15.648592948913574,73.794227600097660,0
1692,"Tuem Ferry Terminal",15.650219917297363,73.795372009277340,0
1693,"Rassaim Ferry Terminal",15.368173599243164,73.964035034179690,0
1694,"Adpai Ferry Terminal",15.370173454284668,73.966697692871100,0
1695,"Durbhat Ferry Terminal",15.370348930358887,73.974815368652340,0
1696,"Old Goa Ferry Terminal",15.506825447082520,73.913444519042970,0
1697,"Piedade Ferry Terminal",15.508975982666016,73.912567138671880,0
1699,"Vanxim Ferry Terminal",15.541913986206055,73.907737731933600,0
1700,"Amboi Ferry Terminal",15.539786338806152,73.907890319824220,0
1701,"Dhauji Ferry Terminal",15.521306037902832,73.932281494140620,0
1702,"Tolto Ferry Terminal",15.522096633911133,73.932029724121100,0
1703,"Surla Ferry Terminal",15.498206138610840,74.017578125000000,0
