stop_id,stop_name,stop_lat,stop_lon,location_type
1,"Panaji",15.495902061462402,73.837295532226560,0
2,"Teen Building",15.519934654235840,73.828475952148440,0
3,"Teen Building",15.520595550537110,73.829216003417970,0
4,"Training College",15.524370193481445,73.827095031738280,0
5,"Training College",15.524468421936035,73.827690124511720,0
6,"Gulyakade",15.531288146972656,73.824943542480470,0
7,"Gulyakade",15.531339645385742,73.824737548828120,0
8,"Copel",15.534039497375488,73.823890686035160,0
9,"Copel",15.534477233886719,73.823844909667970,0
10,"Vadakade",15.541445732116700,73.821479797363280,0
11,"Vadakade",15.541497230529785,73.821578979492190,0
12,"Porvorim Tisk",15.552451133728027,73.817398071289060,0
13,"Porvorim Tisk",15.552399635314941,73.817649841308600,0
14,"Guirim Cross",15.565456390380860,73.808326721191400,0
15,"Guirim Cross",15.565556526184082,73.808441162109380,0
16,"Green Park",15.574387550354004,73.806549072265620,0
17,"Green Park",15.573175430297852,73.806724548339840,0
18,"Guirim Copel",15.579066276550293,73.806182861328120,0
19,"Guirim Copel",15.578997611999512,73.806213378906250,0
20,"Mapusa",15.589148521423340,73.810119628906250,0
21,"Dhuler",15.602046012878418,73.815681457519530,0
22,"Dhuler",15.602038383483887,73.815559387207030,0
23,"Karaswada",15.608727455139160,73.823654174804690,0
24,"Karaswada",15.608665466308594,73.823966979980470,0
25,"Madel",15.618712425231934,73.835578918457030,0
26,"Madel",15.618568420410156,73.835525512695310,0
27,"Thivim",15.622522354125977,73.855186462402340,0
28,"Thivim",15.622422218322754,73.855377197265620,0
29,"Cansa Bodiem",15.626439094543457,73.867279052734380,0
30,"Cansa Bodiem",15.626312255859375,73.867248535156250,0
31,"Sirsaim",15.626811027526855,73.875534057617190,0
32,"Sirsaim",15.626732826232910,73.875465393066400,0
33,"Zarapkar Petrol Pump",15.622215270996094,73.885658264160160,0
34,"Zarapkar Petrol Pump",15.622097015380860,73.885597229003900,0
35,"Assnoda Bus Stand",15.619217872619629,73.901382446289060,0
36,"Assnoda Paar",15.620198249816895,73.906562805175780,0
37,"Assnoda Paar",15.620076179504395,73.906517028808600,0
38,"Tamda Rasta",15.618030548095703,73.921081542968750,0
39,"Tamda Rasta",15.617901802062988,73.921043395996100,0
40,"Mulgao",15.614687919616700,73.926803588867190,0
41,"Mulgao",15.614597320556640,73.926750183105470,0
42,"Vaalshi",15.605429649353027,73.934120178222660,0
43,"Vaalshi",15.605388641357422,73.933959960937500,0
44,"ITI Bicholim",15.603597640991211,73.935638427734380,0
45,"ITI Bicholim",15.603507995605469,73.935554504394530,0
46,"Bordem",15.593248367309570,73.944976806640620,0
47,"Bordem",15.593181610107422,73.944892883300780,0
48,"Shantadurga Highschool",15.591450691223145,73.946220397949220,0
49,"Shantadurga Highschool",15.591347694396973,73.946128845214840,0
50,"Bicholim Bus Stand",15.588580131530762,73.949691772460940,0
51,"Bicholim Hospital",15.584655761718750,73.959716796875000,0
52,"Bicholim Hospital",15.584578514099121,73.959663391113280,0
53,"Sarvan Cross",15.578932762145996,73.973770141601560,0
54,"Sarvan Cross",15.578822135925293,73.973739624023440,0
55,"Karapur Tisk",15.567936897277832,74.002792358398440,0
56,"Karapur Tisk",15.567888259887695,74.002807617187500,0
57,"Datt Mandir",15.565036773681640,74.009063720703120,0
58,"Datt Mandir",15.565021514892578,74.009025573730470,0
59,"Sakhali Bus Stand",15.561471939086914,74.009994506835940,0
60,"Sakhali Hospital",15.557542800903320,74.015838623046880,0
61,"Sakhali Hospital",15.557499885559082,74.015838623046880,0
62,"Housing Board",15.556942939758300,74.022697448730470,0
63,"Housing Board",15.556851387023926,74.022796630859380,0
64,"Harvale",15.554986000061035,74.026901245117190,0
65,"Harvale",15.554972648620605,74.026992797851560,0
66,"Honda Market",15.548433303833008,74.044937133789060,0
67,"Honda Market",15.548381805419922,74.044784545898440,0
68,"Honda Bus Stand",15.546117782592773,74.052230834960940,0
69,"Vadakade Honda",15.541996002197266,74.059303283691400,0
70,"Vadakade Honda",15.541960716247559,74.059326171875000,0
71,"ACGL Honda",15.542986869812012,74.062698364257810,0
72,"ACGL Honda",15.542943000793457,74.062690734863280,0
73,"Saleli Cross",15.544691085815430,74.068786621093750,0
74,"Saleli Cross",15.544663429260254,74.068717956542970,0
75,"ACGL Bhuipal",15.542371749877930,74.077613830566400,0
76,"ACGL Bhuipal",15.542328834533691,74.077583312988280,0
77,"Kumarkhan",15.536870002746582,74.091247558593750,0
78,"Kumarkhan",15.536834716796875,74.091224670410160,0
79,"Nanus Cross",15.526968002319336,74.128555297851560,0
80,"Nanus Cross",15.526906967163086,74.128677368164060,0
81,"Valpoi Bazaar",15.530887603759766,74.137023925781250,0
82,"Valpoi Bazaar",15.530915260314941,74.136993408203120,0
83,"Valpoi Bus Stand",15.532760620117188,74.141441345214840,0
84,"Pundalik Nagar",15.515779495239258,73.834426879882810,0
85,"Pundalik Nagar",15.515906333923340,73.834602355957030,0
86,"Mapusa Court",15.593746185302734,73.814224243164060,0
87,"Mapusa Court",15.593661308288574,73.814208984375000,0
88,"Karaswada IDC",15.613698959350586,73.822799682617190,0
89,"Karaswada IDC",15.613699913024902,73.822845458984380,0
90,"Colvale Housing Board",15.627985954284668,73.825622558593750,0
91,"Colvale Housing Board",15.627786636352539,73.825630187988280,0
92,"Binani",15.635825157165527,73.830329895019530,0
93,"Binani",15.635766983032227,73.830383300781250,0
94,"Colvale Char Rasta",15.645096778869629,73.834815979003900,0
95,"Colvale Char Rasta",15.645095825195312,73.834854125976560,0
